client_id,client_reliability_label,transaction_id,contract_id,transaction_date,payment_amt,year,month,day,weekday,entity_year_established,client_reliability,count,days_elapsed
117,detrimentalClient,4691.214285714285,270.0,1505855312.0,285.0,2017.0,9.0,19.571428571428573,2.142857142857143,2015.0,0.7,1.0,14.833333333333334
118,perfectClient,17159.64285714286,1067.0,1523419196.4285715,1139.28,2018.0,4.142857142857143,5.714285714285714,1.4285714285714286,2000.0,1.0,1.0,25.0
119,perfectClient,14264.5,881.0,1519545390.4,194.5005,2017.7,6.2,7.7,3.5,2001.0,1.0,1.0,27.0
120,perfectClient,11532.416666666666,751.0,1515519512.9583333,494.445,2017.5,6.666666666666667,19.916666666666668,2.75,2008.0,1.0,1.0,32.54545454545455
121,perfectClient,1801.5,146.0,1501481323.0,373.33,2017.0,7.5,15.0,3.0,2011.0,1.0,1.0,29.0
122,perfectClient,2506.1666666666665,194.0,1502532539.3333333,950.0,2017.0,8.0,11.666666666666666,2.3333333333333335,2012.0,1.0,1.0,31.0
123,perfectClient,17861.333333333332,1122.0,1524347310.8333333,630.5575,2018.0,4.166666666666667,16.0,2.8333333333333335,2014.0,1.0,1.0,24.6
124,detrimentalClient,2826.0,167.0,1503058122.5,522.5,2017.0,8.25,10.0,3.75,2011.0,0.8,1.0,21.666666666666668
125,perfectClient,21607.166666666668,1415.0,1528625326.6666667,2013.8799999999999,2018.0,5.666666666666667,20.0,3.3333333333333335,2018.0,1.0,1.0,14.5
126,detrimentalClient,1235.5555555555557,93.0,1500622109.8888888,148.42333333333332,2017.0,7.0,20.555555555555557,2.0,2007.0,0.8181818181818182,1.0,7.0
127,perfectClient,10997.192307692309,670.0,1514742051.4615386,421.15384615384613,2017.4615384615386,6.615384615384615,26.53846153846154,2.769230769230769,2015.0,1.0,1.0,27.5
128,perfectClient,23695.5,1513.25,1530749315.5,2035.6312500000001,2018.0,6.5,19.25,4.0,2008.0,1.0,1.0,14.5
129,perfectClient,10742.966666666667,667.6,1514453792.5333333,462.2213333333333,2017.4666666666667,7.0,9.666666666666666,4.066666666666666,2014.0,1.0,1.0,26.214285714285715
130,detrimentalClient,13439.285714285714,754.8,1518057562.9142857,491.9965714285715,2017.6,6.485714285714286,18.428571428571427,3.3714285714285714,2007.0,0.813953488372093,1.0,20.176470588235293
131,perfectClient,12654.576923076924,725.0,1516915341.2307692,421.15384615384613,2017.5384615384614,6.615384615384615,23.615384615384617,3.1538461538461537,2013.0,1.0,1.0,27.5
132,detrimentalClient,12180.0,721.75,1516480708.4375,798.046875,2017.5625,6.375,17.125,3.375,2011.0,0.8888888888888888,1.0,22.133333333333333
133,perfectClient,11257.26923076923,682.0,1515180697.5384614,836.5338461538462,2017.5384615384614,6.615384615384615,3.5384615384615383,4.076923076923077,2000.0,1.0,1.0,27.75
134,perfectClient,13506.0,4.0,1519060102.0,0.01,2018.0,2.0,19.0,0.0,2006.0,1.0,1.0,
135,perfectClient,3548.75,243.0,1504115631.0,950.0,2017.0,8.5,14.75,3.75,2007.0,1.0,1.0,30.0
136,perfectClient,12679.5,752.0,1517204322.8333333,434.20000000000005,2017.5833333333333,6.583333333333333,11.5,3.0,2012.0,1.0,1.0,27.454545454545453
137,perfectClient,5262.9,312.0,1506672513.2,910.415,2017.0,9.0,29.0,3.6,2013.0,1.0,1.0,30.0
138,perfectClient,16700.071428571428,1058.0,1522801541.142857,1139.28,2018.0,3.2857142857142856,24.428571428571427,2.2857142857142856,2015.0,1.0,1.0,24.833333333333332
139,detrimentalClient,15942.8,961.0,1521697114.85,1869.9990000000003,2017.8,5.6,14.5,3.2,2015.0,0.909090909090909,1.0,23.77777777777778
140,perfectClient,14272.59090909091,845.0,1519226364.1818182,1973.4799999999998,2017.6363636363637,6.454545454545454,19.545454545454547,3.1818181818181817,2015.0,1.0,1.0,27.3
141,perfectClient,20825.3,1263.0,1527651870.6,4175.0,2018.0,5.2,23.0,4.2,2016.0,1.0,1.0,22.5
142,detrimentalClient,15988.5,928.0,1521567340.7272727,721.97,2017.7272727272727,6.181818181818182,21.727272727272727,3.5454545454545454,2000.0,0.9166666666666665,1.0,23.6
143,perfectClient,11640.7,745.4,1515858986.0666666,532.1513333333334,2017.6,5.6,19.533333333333335,3.533333333333333,2008.0,1.0,1.0,25.76923076923077
144,perfectClient,10186.92857142857,620.5714285714286,1513520225.0,1924.642857142857,2017.4285714285713,6.571428571428571,25.857142857142858,3.357142857142857,2000.0,1.0,1.0,26.384615384615383
145,perfectClient,12610.5,775.7647058823529,1516755050.235294,687.7279411764706,2017.5294117647059,6.764705882352941,20.529411764705884,3.3529411764705883,2016.0,1.0,1.0,22.866666666666667
146,detrimentalClient,11645.166666666666,722.8,1515709470.6666667,650.0,2017.4666666666667,7.2,18.066666666666666,3.2,2004.0,0.9375,1.0,24.785714285714285
147,perfectClient,5338.642857142857,357.0,1506965650.7142856,239.585,2017.142857142857,8.285714285714286,1.8571428571428572,3.0,2005.0,1.0,1.0,30.166666666666668
148,perfectClient,17833.785714285714,1088.0,1524209145.5,1139.28,2018.0,4.142857142857143,14.857142857142858,3.5714285714285716,2015.0,1.0,1.0,25.166666666666668
149,detrimentalClient,12083.857142857143,678.0,1516217144.7857144,569.5192857142857,2017.5714285714287,6.642857142857143,2.7142857142857144,3.0714285714285716,2011.0,0.9333333333333333,1.0,26.076923076923077
150,perfectClient,5294.166666666667,328.0,1506850703.4166667,335.415,2017.0,9.5,15.833333333333334,4.5,2000.0,1.0,1.0,30.4
151,perfectClient,20540.1,1256.0,1527375404.0,1401.6599999999999,2018.0,5.2,19.8,3.8,2012.0,1.0,1.0,22.5
152,perfectClient,20371.1,1246.0,1527219884.4,1401.6599999999999,2018.0,5.2,18.0,3.4,2015.0,1.0,1.0,22.75
153,perfectClient,7086.625,429.0,1509557453.125,239.58,2017.25,7.5,16.5,3.75,2015.0,1.0,1.0,30.714285714285715
154,perfectClient,25066.0,1609.0,1532066926.0,5520.842500000001,2018.0,7.0,19.5,3.5,2016.0,1.0,1.0,4.0
155,perfectClient,8809.8,494.0,1511985392.95,450.0,2017.4,6.7,14.4,3.5,2011.0,1.0,1.0,30.22222222222222
156,perfectClient,9817.166666666666,583.0,1513229908.25,241.66833333333332,2017.4166666666667,6.583333333333333,26.416666666666668,3.0833333333333335,2014.0,1.0,1.0,29.90909090909091
157,perfectClient,19917.75,1277.0,1526774914.25,1631.2424999999998,2018.0,4.75,26.5,3.5,2003.0,1.0,1.0,20.333333333333332
158,perfectClient,17358.25,1041.0,1523435907.75,1476.4593750000001,2018.0,3.625,21.625,3.375,2011.0,1.0,1.0,25.857142857142858
159,detrimentalClient,13133.030303030304,795.8787878787879,1517742840.2424242,879.0363636363636,2017.6363636363637,6.121212121212121,12.606060606060606,2.757575757575758,2000.0,0.7857142857142857,1.0,20.6875
160,perfectClient,4645.5,575.8571428571429,1505880012.7142856,777.3828571428572,2017.0,9.285714285714286,11.0,3.4285714285714284,2010.0,1.0,1.0,21.6
161,perfectClient,13909.136363636364,833.0,1518888616.5454545,543.1818181818181,2017.6363636363637,6.454545454545454,15.636363636363637,3.727272727272727,2013.0,1.0,1.0,27.3
162,perfectClient,17937.166666666668,1130.0,1524419311.8333333,1248.605,2018.0,4.666666666666667,2.0,3.6666666666666665,2008.0,1.0,1.0,24.4
163,perfectClient,11847.3,727.2,1515991715.0,1310.1376666666667,2017.6,6.066666666666666,7.333333333333333,3.2,1999.0,1.0,1.0,26.428571428571427
164,perfectClient,1190.0,476.0,1500617308.5,1654.9075,2017.0,7.5,5.0,3.5,2008.0,1.0,1.0,23.0
165,perfectClient,12683.5,793.6470588235294,1516968509.9705882,1779.410294117647,2017.5882352941176,6.117647058823529,21.352941176470587,3.3529411764705883,2006.0,1.0,1.0,21.25
166,perfectClient,13129.382352941177,790.6470588235294,1517334233.3529413,2975.9994117647057,2017.5294117647059,6.9411764705882355,21.941176470588236,2.6470588235294117,2000.0,1.0,1.0,23.866666666666667
167,perfectClient,11682.6875,747.625,1515649565.375,1088.0243750000002,2017.5625,6.5,3.8125,3.8125,2011.0,1.0,1.0,24.666666666666668
168,detrimentalClient,6370.366666666667,420.0,1508417312.2,239.585,2017.2,7.666666666666667,16.533333333333335,2.8,2013.0,0.6818181818181818,1.0,14.5
169,perfectClient,7431.125,432.0,1509978655.5,239.585,2017.25,7.5,21.375,3.375,2013.0,1.0,1.0,30.0
170,detrimentalClient,7681.590909090909,466.0,1510437458.5454545,119.78500000000003,2017.3636363636363,6.909090909090909,3.3636363636363638,3.272727272727273,2014.0,0.9166666666666665,1.0,27.1
171,perfectClient,12781.136363636364,804.0,1517333411.8181818,1168.9345454545453,2017.5454545454545,6.636363636363637,25.181818181818183,2.909090909090909,2015.0,1.0,1.0,27.1
172,perfectClient,5542.333333333333,337.0,1507138705.5833333,287.5,2017.0,9.5,19.166666666666668,3.1666666666666665,2016.0,1.0,1.0,30.2
173,detrimentalClient,22275.7,1346.0,1529189801.0,4175.0,2018.0,6.0,16.6,2.4,2009.0,0.8333333333333334,1.0,16.75
